1;AL;35126;9860.0000;531019.0000;415825.0000;910.0000;2664.0000;730.0000;1042.0000
1;AL;35127;4570.0000;232783.0001;184935.0000;370.0000;895.0000;500.0000;973.0000
1;AL;35128;4490.0000;302310.0000;209429.0000;690.0000;3641.0000;340.0000;513.0000
1;AL;35130;1250.0000;59387.0000;46683.0000;70.0000;69.0000;20.0000;18.0000
1;AL;35131;1590.0000;70471.0000;58761.0000;70.0000;79.0000;30.0000;18.0000
1;AL;35133;1650.0000;87576.0000;67569.0000;160.0000;304.0000;60.0000;75.0000
1;AL;35135;850.0000;50442.0000;38193.0000;100.0000;250.0000;60.0000;68.0000
1;AL;35136;700.0000;35884.0001;23581.0000;70.0000;118.0000;0.0000;0.0000
1;AL;35143;1300.0000;90501.0001;55295.0000;200.0000;999.0000;80.0000;156.0000
1;AL;35146;4890.0000;350003.0000;251126.0000;720.0000;2869.0000;430.0000;519.0000
1;AL;35147;2390.0000;200956.0000;134463.0000;380.0000;2162.0000;260.0000;403.0000
1;AL;35148;1110.0000;52775.0000;38503.0000;60.0000;136.0000;40.0000;38.0000
1;AL;35150;7180.0000;318030.0000;242561.0000;510.0000;2795.0000;240.0000;322.0000
1;AL;35151;3010.0000;162023.0001;124233.0000;270.0000;703.0000;120.0000;141.0000
1;AL;35160;9960.0000;438517.0000;326700.0000;650.0000;4554.0000;360.0000;438.0000
1;AL;35171;1420.0000;78495.0001;62944.0000;100.0000;397.0000;60.0000;112.0000
1;AL;35172;1140.0000;53454.0000;42994.0000;60.0000;99.0000;30.0000;42.0000
1;AL;35173;13500.0000;1242011.0000;887070.0000;2800.0000;15097.0000;2170.0000;5100.0000
1;AL;35175;2190.0000;136103.0001;94644.0000;290.0000;1732.0000;110.0000;201.0000
1;AL;35176;350.0000;17150.0002;12732.0000;30.0000;57.0000;0.0000;0.0000
1;AL;35178;1560.0000;77260.0001;55617.0000;140.0000;678.0000;70.0000;92.0000
1;AL;35179;3950.0000;218789.0000;165554.0000;390.0000;1236.0000;150.0000;162.0000
1;AL;35180;5820.0000;356669.0000;275348.0000;550.0000;1724.0000;280.0000;410.0000
1;AL;35183;290.0000;13678.0004;10599.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35184;2220.0000;106339.0001;86425.0000;130.0000;135.0000;40.0000;24.0000
1;AL;35186;2170.0000;161203.0000;110410.0000;380.0000;2208.0000;230.0000;445.0000
1;AL;35188;1170.0000;68760.0000;57505.0000;90.0000;101.0000;50.0000;35.0000
1;AL;35203;1450.0000;188936.0000;94186.0000;320.0000;12830.0000;190.0000;1222.0000
1;AL;35204;3450.0000;92317.0001;77246.0000;70.0000;56.0000;60.0000;70.0000
1;AL;35205;7810.0000;511161.0000;339940.0000;1230.0000;16045.0000;530.0000;2182.0000
1;AL;35206;6610.0000;219495.0001;186598.0000;260.0000;950.0000;250.0000;310.0000
1;AL;35207;3250.0000;90388.0001;76349.0000;50.0000;33.0000;50.0000;44.0000
1;AL;35208;5680.0000;164810.0001;140502.0000;120.0000;74.0000;140.0000;133.0000
1;AL;35209;11670.0000;1295676.0000;840124.0000;3280.0000;47286.0000;2150.0000;9291.0000
1;AL;35210;6980.0000;489542.0000;318765.0000;1320.0000;10877.0000;620.0000;1461.0000
1;AL;35211;10230.0000;338804.0001;280568.0000;460.0000;574.0000;340.0000;584.0000
1;AL;35212;4530.0000;186295.0000;151632.0000;380.0000;1419.0000;220.0000;451.0000
1;AL;35213;7080.0000;1793725.0000;807166.0000;3980.0000;119023.0000;2390.0000;19443.0000
1;AL;35214;8590.0000;330025.0001;255214.0000;430.0000;920.0000;480.0000;569.0000
1;AL;35215;20610.0000;721610.0001;620067.0000;720.0000;2328.0000;890.0000;996.0000
1;AL;35216;16320.0000;1651461.0000;1005510.0000;4270.0000;46356.0000;2440.0000;10923.0000
1;AL;35217;5130.0000;174368.0001;141926.0000;220.0000;820.0000;130.0000;155.0000
1;AL;35218;2500.0000;66732.0002;58005.0000;40.0000;8.0000;40.0000;32.0000
1;AL;35221;1710.0000;48844.0001;40435.0000;30.0000;5.0000;20.0000;15.0000
1;AL;35222;4060.0000;411824.0000;283792.0000;1180.0000;11869.0000;620.0000;2227.0000
1;AL;35223;5450.0000;1978599.0000;774668.0000;3390.0000;165404.0000;2020.0000;18044.0000
1;AL;35224;2100.0000;68534.0001;56795.0000;70.0000;68.0000;40.0000;34.0000
1;AL;35226;17110.0000;1906085.0000;1301132.0000;5580.0000;40016.0000;3230.0000;10792.0000
1;AL;35228;4200.0000;126737.0001;109150.0000;80.0000;18.0000;130.0000;125.0000
1;AL;35233;940.0000;85867.0000;57086.0000;170.0000;873.0000;70.0000;255.0000
1;AL;35234;1850.0000;51733.0001;45351.0000;30.0000;26.0000;30.0000;36.0000
1;AL;35235;9560.0000;416849.0001;340038.0000;660.0000;2481.0000;580.0000;793.0000
1;AL;35242;26350.0000;3880770.0000;2318210.0000;9230.0000;113407.0000;5940.0000;23148.0000
1;AL;35243;10190.0000;1608747.0000;850364.0000;4070.0000;79790.0000;2340.0000;13162.0000
1;AL;35244;17180.0000;1892852.0000;1246474.0000;4790.0000;40350.0000;2930.0000;9158.0000
1;AL;35401;10170.0000;371256.0000;269597.0000;780.0000;6712.0000;320.0000;672.0000
1;AL;35404;8130.0000;353601.0000;258834.0000;660.0000;5721.0000;280.0000;609.0000
1;AL;35405;19350.0000;981406.0000;749301.0000;1650.0000;6468.0000;1220.0000;1310.0000
1;AL;35406;7160.0000;1040234.0000;572851.0000;2670.0000;39022.0000;1640.0000;5021.0000
1;AL;35441;440.0000;23506.0003;17874.0000;30.0000;38.0000;0.0000;0.0000
1;AL;35442;1910.0000;86681.0001;53658.0000;120.0000;1029.0000;60.0000;61.0000
1;AL;35443;660.0000;21318.0002;17417.0000;20.0000;30.0000;0.0000;0.0000
1;AL;35444;1620.0000;89493.0001;72056.0000;70.0000;79.0000;40.0000;31.0000
1;AL;35446;870.0000;42154.0001;34409.0000;40.0000;59.0000;0.0000;0.0000
1;AL;35447;1230.0000;53754.0001;40575.0000;60.0000;390.0000;40.0000;36.0000
1;AL;35452;1620.0000;91889.0001;69466.0000;150.0000;458.0000;60.0000;54.0000
1;AL;35453;5030.0000;264090.0000;205853.0000;380.0000;635.0000;200.0000;266.0000
1;AL;35456;1860.0000;91336.0001;70069.0000;140.0000;312.0000;70.0000;51.0000
1;AL;35458;230.0000;12048.0004;9809.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35459;320.0000;12445.0002;8869.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35460;240.0000;7404.0001;6022.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35461;690.0000;33714.0001;25345.0000;70.0000;73.0000;30.0000;17.0000
1;AL;35462;1850.0000;66503.0000;48435.0000;180.0000;1196.0000;60.0000;84.0000
1;AL;35463;830.0000;44843.0001;33652.0000;60.0000;251.0000;50.0000;43.0000
1;AL;35464;180.0000;5115.0002;3835.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35466;2220.0000;132644.0001;94811.0000;180.0000;694.0000;70.0000;67.0000
1;AL;35469;130.0000;5525.0000;4245.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35470;1820.0000;83009.0001;63478.0000;170.0000;1237.0000;70.0000;87.0000
1;AL;35473;7320.0000;454552.0000;319603.0000;1070.0000;5108.0000;450.0000;555.0000
1;AL;35474;3110.0000;161404.0001;132601.0000;200.0000;366.0000;160.0000;162.0000
1;AL;35475;7320.0000;627916.0000;428573.0000;1210.0000;6239.0000;790.0000;1282.0000
1;AL;35476;3470.0000;154198.0000;110432.0000;270.0000;1133.0000;100.0000;157.0000
1;AL;35480;750.0000;44250.0001;36471.0000;60.0000;144.0000;50.0000;42.0000
1;AL;35481;1340.0000;56165.0000;43301.0000;100.0000;534.0000;0.0000;0.0000
1;AL;35490;1910.0000;110661.0000;94023.0000;100.0000;87.0000;80.0000;65.0000
1;AL;35501;3650.0000;171030.0000;125937.0000;290.0000;1587.0000;100.0000;141.0000
1;AL;35503;3400.0000;178875.0001;133270.0000;300.0000;1031.0000;120.0000;198.0000
1;AL;35504;5330.0000;360230.0000;250682.0000;750.0000;4803.0000;340.0000;631.0000
1;AL;35540;1000.0000;46578.0000;36297.0000;70.0000;112.0000;0.0000;0.0000
1;AL;35541;1400.0000;92275.0000;61472.0000;250.0000;971.0000;90.0000;211.0000
1;AL;35542;450.0000;20743.0003;16491.0000;30.0000;16.0000;0.0000;0.0000
1;AL;35543;380.0000;17137.0002;12760.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35544;240.0000;9919.0003;7586.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35546;1550.0000;78653.0001;64296.0000;120.0000;147.0000;40.0000;39.0000
1;AL;35548;570.0000;22027.0002;16681.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35549;1400.0000;57272.0000;45382.0000;100.0000;165.0000;30.0000;24.0000
1;AL;35550;1860.0000;97851.0001;70923.0000;110.0000;241.0000;30.0000;21.0000
1;AL;35552;380.0000;17752.0003;12828.0000;30.0000;193.0000;0.0000;0.0000
1;AL;35553;1720.0000;85541.0001;58203.0000;130.0000;597.0000;40.0000;95.0000
1;AL;35554;440.0000;21787.0003;17618.0000;30.0000;36.0000;0.0000;0.0000
1;AL;35555;3640.0000;171428.0001;127570.0000;350.0000;2066.0000;110.0000;147.0000
1;AL;35563;1580.0000;77861.0001;56388.0000;160.0000;692.0000;50.0000;70.0000
1;AL;35564;840.0000;34964.0001;26620.0000;40.0000;36.0000;0.0000;0.0000
1;AL;35565;4800.0000;220872.0000;166093.0000;350.0000;2853.0000;110.0000;165.0000
1;AL;35570;4020.0000;184980.0000;137969.0000;420.0000;1948.0000;100.0000;127.0000
1;AL;35571;330.0000;14016.0002;11132.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35572;390.0000;22503.0003;14608.0000;40.0000;274.0000;0.0000;0.0000
1;AL;35574;560.0000;29744.0001;23054.0000;40.0000;50.0000;0.0000;0.0000
1;AL;35575;350.0000;16020.0003;13768.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35576;1180.0000;61727.0000;46118.0000;100.0000;398.0000;20.0000;25.0000
1;AL;35578;1840.0000;82903.0000;66352.0000;90.0000;196.0000;20.0000;14.0000
1;AL;35579;1140.0000;54847.0000;43213.0000;80.0000;118.0000;20.0000;12.0000
1;AL;35580;1480.0000;73579.0000;57405.0000;130.0000;384.0000;30.0000;17.0000
1;AL;35581;1970.0000;83268.0000;65321.0000;100.0000;188.0000;30.0000;22.0000
1;AL;35582;1680.0000;94285.0000;63365.0000;140.0000;577.0000;40.0000;100.0000
1;AL;35585;630.0000;31370.0001;22560.0000;40.0000;45.0000;0.0000;0.0000
1;AL;35586;1600.0000;73610.0000;55497.0000;150.0000;720.0000;40.0000;34.0000
1;AL;35587;330.0000;16060.0004;11580.0000;20.0000;48.0000;0.0000;0.0000
1;AL;35592;1740.0000;81168.0000;63318.0000;140.0000;321.0000;30.0000;27.0000
1;AL;35593;690.0000;30782.0000;25333.0000;30.0000;30.0000;0.0000;0.0000
1;AL;35594;2960.0000;156637.0000;118609.0000;340.0000;2428.0000;120.0000;159.0000
1;AL;35601;13730.0000;700017.0000;453459.0000;1430.0000;15901.0000;560.0000;930.0000
1;AL;35603;14520.0000;1029178.0000;681546.0000;2550.0000;15370.0000;1170.0000;1896.0000
1;AL;35610;740.0000;38936.0001;29517.0000;80.0000;75.0000;0.0000;0.0000
1;AL;35611;10700.0000;553515.0000;389752.0000;1090.0000;5204.0000;420.0000;608.0000
1;AL;35613;10470.0000;924002.0000;627813.0000;2010.0000;10044.0000;1070.0000;1705.0000
1;AL;35614;3130.0000;156947.0001;116495.0000;280.0000;945.0000;90.0000;100.0000
1;AL;35616;1400.0000;68830.0000;48515.0000;100.0000;240.0000;30.0000;25.0000
1;AL;35618;800.0000;32302.0001;23416.0000;40.0000;91.0000;0.0000;0.0000
1;AL;35619;2120.0000;109006.0001;84752.0000;200.0000;347.0000;50.0000;65.0000
1;AL;35620;3950.0000;219900.0000;170893.0000;380.0000;876.0000;130.0000;142.0000
1;AL;35621;1230.0000;67046.0000;54941.0000;110.0000;141.0000;50.0000;54.0000
1;AL;35622;2790.0000;131731.0001;106201.0000;210.0000;413.0000;60.0000;63.0000
1;AL;35630;12920.0000;605321.0000;384844.0000;1680.0000;13706.0000;540.0000;1053.0000
1;AL;35633;8690.0000;494966.0000;345231.0000;1120.0000;5250.0000;370.0000;571.0000
1;AL;35634;4690.0000;395349.0000;219566.0000;910.0000;11272.0000;370.0000;896.0000
1;AL;35640;11130.0000;711489.0000;512995.0000;1390.0000;4549.0000;640.0000;933.0000
1;AL;35643;1320.0000;57722.0001;44714.0000;90.0000;212.0000;40.0000;45.0000
1;AL;35645;5850.0000;411223.0000;275527.0000;830.0000;5841.0000;340.0000;754.0000
1;AL;35646;1820.0000;92870.0001;65267.0000;150.0000;692.0000;60.0000;76.0000
1;AL;35647;450.0000;24402.0002;17638.0000;30.0000;62.0000;0.0000;0.0000
1;AL;35648;1590.0000;84192.0000;65657.0000;150.0000;227.0000;30.0000;24.0000
1;AL;35650;5570.0000;288030.0000;217325.0000;550.0000;1540.0000;160.0000;155.0000
1;AL;35651;430.0000;20779.0002;16729.0000;40.0000;43.0000;0.0000;0.0000
1;AL;35652;3560.0000;218693.0000;148941.0000;420.0000;1495.0000;180.0000;249.0000
1;AL;35653;4290.0000;200797.0000;146098.0000;320.0000;2056.0000;110.0000;173.0000
1;AL;35654;3080.0000;137273.0001;107429.0000;190.0000;855.0000;50.0000;52.0000
1;AL;35660;3880.0000;162777.0001;113913.0000;370.0000;1929.0000;130.0000;180.0000
1;AL;35661;8130.0000;521089.0000;352630.0000;1100.0000;6011.0000;500.0000;830.0000
1;AL;35670;3310.0000;187067.0000;133808.0000;370.0000;1181.0000;130.0000;166.0000
1;AL;35671;960.0000;50369.0002;38151.0000;80.0000;149.0000;60.0000;107.0000
1;AL;35672;2420.0000;123493.0001;98325.0000;200.0000;277.0000;60.0000;45.0000
1;AL;35673;3440.0000;189472.0001;147579.0000;330.0000;709.0000;150.0000;170.0000
1;AL;35674;8380.0000;463832.0000;329809.0000;920.0000;4501.0000;360.0000;497.0000
1;AL;35677;750.0000;34772.0001;26676.0000;60.0000;209.0000;0.0000;0.0000
1;AL;35739;2350.0000;135365.0001;95558.0000;210.0000;415.0000;90.0000;124.0000
1;AL;35740;1340.0000;61893.0000;48146.0000;80.0000;212.0000;20.0000;22.0000
1;AL;35741;1660.0000;190603.0000;123912.0000;490.0000;4387.0000;250.0000;824.0000
1;AL;35744;990.0000;43029.0000;33225.0000;50.0000;55.0000;0.0000;0.0000
